白名单,#genre#
HubPremier6,https://hls.iill.top/api/Hub-Premier-6/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubPremier7,https://hls.iill.top/api/Hub-Premier-7/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubPremier8,https://hls.iill.top/api/Hub-Premier-8/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports1,https://hls.iill.top/api/Hub-Sports-1/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports2,https://hls.iill.top/api/Hub-Sports-2/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports3,https://hls.iill.top/api/Hub-Sports-3/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports4,https://hls.iill.top/api/Hub-Sports-4/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports5,https://hls.iill.top/api/Hub-Sports-5/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports6,https://hls.iill.top/api/Hub-Sports-6/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports7,https://hls.iill.top/api/Hub-Sports-7/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
HubSports8,https://hls.iill.top/api/Hub-Sports-8/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
FightSports,https://hls.iill.top/api/Fight-Sports/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
NBATV,https://hls.iill.top/api/NBA/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
Spotv1,https://hls.iill.top/api/Spotv-1/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c
Spotv2,https://hls.iill.top/api/Spotv-2/index.m3u8?token=ab2864df47874c02973abd7a7be51f7c5ae509c467604ecbe158533bf4a5632c


https://live.freetv.top/huyayqk.m3u,#genre#
莉莉最厉害,https://www.goodiptv.club/huya/31090368
、午饭有鱼有虾,https://www.goodiptv.club/huya/31091335
云雨巫山断肠,https://www.goodiptv.club/huya/31142461
小寒大暖鱼,https://www.goodiptv.club/huya/30970882
LX娱乐-招主播,https://www.goodiptv.club/huya/28259384
都爱看,https://www.goodiptv.club/huya/26058097
施施来啦,https://www.goodiptv.club/huya/31007029
胖薇薇,https://www.goodiptv.club/huya/30704992
喵喵宝、,https://www.goodiptv.club/huya/31039016
惜春剧场,https://www.goodiptv.club/huya/30539411
涂涂观影团,https://www.goodiptv.club/huya/30513350
口口甜,https://www.goodiptv.club/huya/25701671
东东播剧,https://www.goodiptv.club/huya/31133536
啵啵爱播播,https://www.goodiptv.club/huya/30994768
姨姨影视,https://www.goodiptv.club/huya/30769485
雪夜梦幻兔,https://www.goodiptv.club/huya/30767845
飞飞看电影,https://www.goodiptv.club/huya/10216267
百川公会,https://www.goodiptv.club/huya/594913
糖糖爱电影,https://www.goodiptv.club/huya/31023037
白云一晚风,https://www.goodiptv.club/huya/31102226
瑶摇很nice,https://www.goodiptv.club/huya/30951757
虎ya-南风,https://www.goodiptv.club/huya/24607121
影迷心公社,https://www.goodiptv.club/huya/30522289
Ziyo、,https://www.goodiptv.club/huya/30944476
诚心牙牙,https://www.goodiptv.club/huya/30994123
诚信安安,https://www.goodiptv.club/huya/30985600
爱吃蛋蛋糕,https://www.goodiptv.club/huya/30995188
白鹿影视,https://www.goodiptv.club/huya/31013360
锦瑟夜未央,https://www.goodiptv.club/huya/31141838
夜萝莉宝宝,https://www.goodiptv.club/huya/30968485
虎牙电影直播一起看,https://www.goodiptv.club/huya/29076690
丹如雪,https://www.goodiptv.club/huya/30974902
Ossi,https://www.goodiptv.club/huya/31091630
九思剧场,https://www.goodiptv.club/huya/30569910
SJ-辣辣,https://www.goodiptv.club/huya/30604830
小虎爱爱,https://www.goodiptv.club/huya/31112026
枯木猫、,https://www.goodiptv.club/huya/29847482
萌萌喵-露娜,https://www.goodiptv.club/huya/30995644
婧丶,https://www.goodiptv.club/huya/26298751
奥斯曼影院,https://www.goodiptv.club/huya/30509122
拾光剧场,https://www.goodiptv.club/huya/30539264
暖暖乎乎,https://www.goodiptv.club/huya/31109767
飞燕剧场,https://www.goodiptv.club/huya/30705109
露娅、,https://www.goodiptv.club/huya/31031231
亚、娜,https://www.goodiptv.club/huya/30581465
我是一只小懒鹿,https://www.goodiptv.club/huya/30900393
小虎花花,https://www.goodiptv.club/huya/30829449
古个哒,https://www.goodiptv.club/huya/31140717
打了个鱼,https://www.goodiptv.club/huya/632982
念念有声,https://www.goodiptv.club/huya/30454429
加菲猫、、,https://www.goodiptv.club/huya/29941782
三里红,https://www.goodiptv.club/huya/29551429
小暑清茶仙子,https://www.goodiptv.club/huya/31079674
而人临易水,https://www.goodiptv.club/huya/31013426
羊羊,https://www.goodiptv.club/huya/30080211
韭菜花燕窝粥,https://www.goodiptv.club/huya/31025741
春江花朝吹香梦,https://www.goodiptv.club/huya/26355791
EdStafford、,https://www.goodiptv.club/huya/29798259
小金很大,https://www.goodiptv.club/huya/30307351
更有又相见,https://www.goodiptv.club/huya/29982636
接着奏乐接着舞、、、,https://www.goodiptv.club/huya/26220817
同芋螺,https://www.goodiptv.club/huya/26355801
′青春划过微凉、,https://www.goodiptv.club/huya/19715329
糊了的胡萝卜,https://www.goodiptv.club/huya/25725150
TVB奇奇,https://www.goodiptv.club/huya/23865148
loVe、飘零,https://www.goodiptv.club/huya/11602074
疯狂的音乐人,https://www.goodiptv.club/huya/29982625
西西姐姐,https://www.goodiptv.club/huya/29581116
维达人,https://www.goodiptv.club/huya/11336725
电视剧痴迷者,https://www.goodiptv.club/huya/29465856
扫地僧,https://www.goodiptv.club/huya/11342394
十八里铺大当家,https://www.goodiptv.club/huya/21059562
朝服金子,https://www.goodiptv.club/huya/29465865
中二的骚年,https://www.goodiptv.club/huya/11602054
王亦天之高也,https://www.goodiptv.club/huya/29465874
微微爱宝宝,https://www.goodiptv.club/huya/11342422
julie,https://www.goodiptv.club/huya/20969142
落露小鸟,https://www.goodiptv.club/huya/30080241
嘤嘤嘤,https://www.goodiptv.club/huya/11336579
我叫山鸡哥,https://www.goodiptv.club/huya/23734246
周星驰吧,https://www.goodiptv.club/huya/21136378
-惟美,https://www.goodiptv.club/huya/11352885
乔我说动漫频道,https://www.goodiptv.club/huya/17941367
良少聊漫威,https://www.goodiptv.club/huya/25523725
小蘑菇,https://www.goodiptv.club/huya/11601981
我是一颗小虎牙,https://www.goodiptv.club/huya/21241841
歪果仁Reaction,https://www.goodiptv.club/huya/29982644
本是凉薄之人怎暖他人,https://www.goodiptv.club/huya/21059630
高雅小鲸,https://www.goodiptv.club/huya/30080223
刘德华-四大天王,https://www.goodiptv.club/huya/30631743
田园生活分享,https://www.goodiptv.club/huya/20969145
身外桂鱼,https://www.goodiptv.club/huya/29465869
SJ-安安【小兔子】,https://www.goodiptv.club/huya/25132963
体坛精彩速递,https://www.goodiptv.club/huya/30080196
异色档案,https://www.goodiptv.club/huya/20985841
4号流水线的李小花,https://www.goodiptv.club/huya/11601957
胖次过肩摔,https://www.goodiptv.club/huya/11352903
阿夹,https://www.goodiptv.club/huya/20985783
【僵尸】24小时放映厅,https://www.goodiptv.club/huya/19285234
经典日本动漫速看,https://www.goodiptv.club/huya/29982686
我是大侠闯江湖,https://www.goodiptv.club/huya/29982667
港式宫斗剧,https://www.goodiptv.club/huya/23865036
FunniestAnimals,https://www.goodiptv.club/huya/20985793
看似斐济,https://www.goodiptv.club/huya/26355780
龙须菜麻糍,https://www.goodiptv.club/huya/30080147
我还是不骄傲,https://www.goodiptv.club/huya/30080245
帅气男大,https://www.goodiptv.club/huya/30080226
光光电影,https://www.goodiptv.club/huya/29399457
小宋追剧,https://www.goodiptv.club/huya/30310419
鬼畜娘,https://www.goodiptv.club/huya/21241803
小羊观影记录,https://www.goodiptv.club/huya/25363475
小虎牙-dTyPjS9FGm,https://www.goodiptv.club/huya/20985865
小饭事件簿,https://www.goodiptv.club/huya/20985830
我是一颗小虎牙,https://www.goodiptv.club/huya/24314165
夏日么么茶,https://www.goodiptv.club/huya/17455040
喵哇塞,https://www.goodiptv.club/huya/30344013
虎牙星娱乐,https://www.goodiptv.club/huya/880203
MOCA陪你看,https://www.goodiptv.club/huya/30080165
苏仨,https://www.goodiptv.club/huya/11601972
我是二人放映厅,https://www.goodiptv.club/huya/24441727
迢递羹瓜祭,https://www.goodiptv.club/huya/26355787
虎扯新车,https://www.goodiptv.club/huya/26355820
滴妹,https://www.goodiptv.club/huya/20985788
Eric次元宝贝,https://www.goodiptv.club/huya/21059552
大象放映室,https://www.goodiptv.club/huya/21277391
港剧影视汇,https://www.goodiptv.club/huya/23903142
弹一闪闪闪,https://www.goodiptv.club/huya/21059570
布布娱乐,https://www.goodiptv.club/huya/29882863
港剧伴你行,https://www.goodiptv.club/huya/23903183
嫩模下厨房,https://www.goodiptv.club/huya/23735181
猫丸酱影视,https://www.goodiptv.club/huya/26999674
言雨说剧,https://www.goodiptv.club/huya/30297024
体育前线观察,https://www.goodiptv.club/huya/30080195
女王爱短剧,https://www.goodiptv.club/huya/29465897
小猫儿不爱吃鱼,https://www.goodiptv.club/huya/11601956
iTVB大后宫,https://www.goodiptv.club/huya/23863804
电竞也要专用机,https://www.goodiptv.club/huya/26355816
狗哥探案,https://www.goodiptv.club/huya/29484323
一日壹片v,https://www.goodiptv.club/huya/27322701
硬控rap,https://www.goodiptv.club/huya/29982630
放轻松RELAX,https://www.goodiptv.club/huya/20985801
酒窝储存机,https://www.goodiptv.club/huya/11602043
绅士只吃七分熟,https://www.goodiptv.club/huya/20969122
教父三部曲的影迷,https://www.goodiptv.club/huya/21059589
尽是与君别,https://www.goodiptv.club/huya/26355824
舒克影视梗,https://www.goodiptv.club/huya/24517063
正经纪录片,https://www.goodiptv.club/huya/23860049
调查团,https://www.goodiptv.club/huya/20969117
童可可,https://www.goodiptv.club/huya/11352967
之而成冠毛,https://www.goodiptv.club/huya/26355802
冷门港片大全,https://www.goodiptv.club/huya/23903196
渡川,https://www.goodiptv.club/huya/20969095
面对疾风-,https://www.goodiptv.club/huya/11352904
霸总傲天短剧,https://www.goodiptv.club/huya/29465896
小虎牙-7kYdWFDMe2,https://www.goodiptv.club/huya/20985777
我爱佩小西,https://www.goodiptv.club/huya/23863822


https://live.freetv.top/douyuyqk.m3u,#genre#
小毅主播A,https://www.goodiptv.club/douyu/12780285
小毅主播R,https://www.goodiptv.club/douyu/12080172
刀刀de食堂,https://www.goodiptv.club/douyu/6733133
白马飞飞520,https://www.goodiptv.club/douyu/11756388
e尒袏,https://www.goodiptv.club/douyu/12015111
分享备用,https://www.goodiptv.club/douyu/5804577
喵喵喵的猫酱酱,https://www.goodiptv.club/douyu/11179077


https://live.zhoujie218.top/tv/iptv4.txt,#genre#
https://t.freetv.fun/m3u/playlist.txt,#genre#
AlMaarefTV,https://t.freetv.fun/live/al-maaref-tv.m3u8
BTVNewS,https://t.freetv.fun/live/btv-2.m3u8
CTN,https://t.freetv.fun/live/ctn.m3u8
CTV8CAMBODIA,https://t.freetv.fun/live/ctv8.m3u8
TOWNTV,https://t.freetv.fun/live/town-tv.m3u8
RECTV,Chile,https://t.freetv.fun/live/rcg-tv.m3u8
RECTV,Chile,https://t.freetv.fun/live/rcg-tv-1.m3u8
TVN,Chile,https://t.freetv.fun/live/tvn5.m3u8
TVN,Chile,https://t.freetv.fun/live/tvn-2.m3u8
UCV,Chile,https://t.freetv.fun/live/ucv.m3u8
CCTV4中文国际美洲,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-5.m3u8
MiLlanoTV,https://t.freetv.fun/live/mv-lao-tv.m3u8
cnc,https://t.freetv.fun/live/cnc.m3u8
C+频道,rtmp://vkvsd21.okcdn.ru/playback/9707377929063?stkn=DFG1rqI3FgXeZ_htnEwsbN6VQTD1f94i2q76f9zRxAS8Cfi2DmoeIt6qPK7S1qCXEQaRA_Cy79E&uid=0&sp=uid,sp&sig=vlibqm4nyu&fromCache=1
C+频道,rtmp://vkvsd182.okcdn.ru/playback/9942884887405?stkn=9VVfByDOizlWlr_rfoRi8TpelV04alIYQ_0Jk3cI_HojytXGIOqVjegIFH3lVi14ozMs9MWxBP0&uid=0&sp=uid,sp&sig=vlibqm4nyu&fromCache=1
BBCPERSIAN,,https://t.freetv.fun/live/mbc-persia.m3u8
BBCPERSIAN,,https://t.freetv.fun/live/bbc-persian.m3u8
BBCPERSIAN,,https://t.freetv.fun/live/bbc-persian-1.m3u8
SkyAtlanticHD(IT),https://t.freetv.fun/live/sky-atlantic-s.m3u8
CTS,rtmp://59.124.75.138:1935/sat/tv111
newsHD,https://t.freetv.fun/live/p18-news.m3u8
MYTV,https://t.freetv.fun/live/my-tv.m3u8
MRTV-4,https://t.freetv.fun/live/mrtv-4.m3u8
GEOENTERTAINMENT,https://t.freetv.fun/live/entertainment-tonight.m3u8
RTPMemoria,https://t.freetv.fun/live/rtp-memoria-1.m3u8
AgroTV,https://t.freetv.fun/live/guaro-tv.m3u8
KanalD,https://t.freetv.fun/live/bi-1-kanal.m3u8
CHANNEL[V],https://t.freetv.fun/live/alvin-channel-tv.m3u8
MOMO综合台,rtmp://f13h.mine.nu:1935/sat/tv761
台视HD,rtmp://f13h.mine.nu:1935/sat/tv071
2x2Ukraine,https://t.freetv.fun/live/fresh-news-1.m3u8
AlArabiya,https://t.freetv.fun/live/al-arabiya.m3u8
BBCCBeebies,https://t.freetv.fun/live/bbc-cbeebies-s.m3u8
Nickelodeon(UK),https://t.freetv.fun/live/nickelodeon-1.m3u8
Bloomberg4K,https://t.freetv.fun/live/bloomberg-tv-us.m3u8
Futurama,rtmp://vkvsd80.okcdn.ru/playback/9231228939170?stkn=uFv9-KNKZdHPR_25KX-aJxQWzQScl0lMDt7lIp3XdMBfKiZ_ef4ux87TNStrYusKJOqLIMnt3_w&uid=0&sp=uid,sp&sig=vlibqm4nyu
HBO2HD,https://t.freetv.fun/live/hbo-2-s.m3u8
History2(USA),https://t.freetv.fun/live/history2-s.m3u8
Showtime,https://t.freetv.fun/live/showtime-s.m3u8


https://t.freetv.fun/m3u/taiwan.txt,#genre#


https://t.freetv.fun/m3u/hong_kong.txt,#genre#
Nowsports641,https://nowtv.daioncdn.net/nowtv/nowtv.m3u8?st=66YHARTXclSeZbK3o3Voaw&e=1770754209


https://t.freetv.fun/m3u/macao.txt,#genre#


https://t.freetv.fun/m3u/japan.txt,#genre#


https://live.hacks.tools/tv/ipv4/categories/地方频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/电影频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/儿童频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/纪录频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/其他频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/数字频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/体育频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/卫视频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/戏曲频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/央视频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/音乐频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/游戏频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/直播中国.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/综艺频道.m3u,#genre#


https://live.hacks.tools/tv/ipv4/categories/解说频道.m3u,#genre#


https://tv.850930.xyz/kdsb.txt,#genre#
纬来育乐,rtmp://9hv9.mine.nu/sat/tv701
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8#http://210.210.155.35:80/dr9445/h/h20/02.m3u8
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies,https://tvlatina.live:1936/8006/8006/playlist.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8#http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
日本|购物频道,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8#http://stream1.shopch.jp/HLS/out4/prog_index.m3u8
法国|FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8#http://live-hls-web-aja.getaj.net/AJA/04.m3u8
铁岭新闻综合,rtmp://50461.lssplay.aodianyun.com/tv_radio_50461/tv_channel_2584?auth_key=3305857673-0-0-6af7f46f71adf90ce559f87a17af73cf
重庆新闻,http://8.138.7.223/tv/cbg.php?id=3#http://8.138.7.223/tv/cbg2.php
松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8#http://live.strmtzx.cn/stxw/playlist.m3u8
安康1,rtmp://pili-live-rtmp.akrt.cn/akapptv/zhpdhd?sign=7555368c5eefecbef6b2f8fe18b9d798&t=67cadb96
安康2,rtmp://pili-live-rtmp.akrt.cn/akapptv/ggpdhd?sign=dd39ce413172524ec4b75f011676bf8e&t=67cadb96
安康3,rtmp://pili-live-rtmp.akrt.cn/akapptv/jypdhd?sign=e188ec1947aea13ed2ed8d08053ffc11&t=67cadb96


https://tv.850930.xyz/pix.m3u,#genre#


https://live.zbds.org/tv/iptv6.txt,#genre#


https://live.zbds.org/tv/iptv4.txt,#genre#
金鹰卡通,http://221.13.235.34:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8


https://iptv.zsdc.eu.org/home/iptv.m3u8,#genre#


https://freetv.fun/test_channels_original_new.txt,#genre#
浙江生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-1.m3u8
rtpáfrica,https://t.freetv.fun/live/rtp-africa.m3u8


https://jihulab.com/-/snippets/5265/raw/main/.txt,#genre#
window.gon={};gon.api_version="v4";gon.default_avatar_url="https://jihulab.com/assets/no_avatar-849f9c04a3a0d0cea2424ae97b27447dc64a7dbfae83c036c45b403392f0e8ba.png";gon.max_file_size=100;gon.asset_host=null;gon.webpack_public_path="/assets/webpack/";gon.relative_url_root="";gon.user_color_mode="gl-system";gon.user_color_scheme="white";gon.markdown_surround_selection=null;gon.markdown_automatic_lists=null;gon.markdown_maintain_indentation=null;gon.math_rendering_limits_enabled=true;gon.allow_immediate_namespaces_deletion=true;gon.iframe_rendering_enabled=false;gon.iframe_rendering_allowlist=[];gon.recaptcha_api_server_url="https://www.recaptcha.net/recaptcha/api.js";gon.recaptcha_sitekey="6Lf2HW0bAAAAANQADLAA7kYYrVPqH0MGO1AxzA_W";gon.gitlab_url="https://jihulab.com";gon.promo_url="https://about.gitlab.cn";gon.forum_url="https://forum.gitlab.cn";gon.docs_url="https://docs.gitlab.cn";gon.revision="55c6aa05f17";gon.feature_category="system_access";gon.gitlab_logo="/assets/gitlab_logo-2957169c8ef64c58616a1ac3f4fc626e8a35ce4eb3ed31bb0d873712f2a041a0.png";gon.secure=true;gon.sprite_icons="/assets/icons-2623eb04cc4ddb9c8f279901b948c73bb063d105d7e7e4b753c0387c71432ab3.svg";gon.sprite_file_icons="/assets/file_icons/file_icons-90de312d3dbe794a19dee8aee171f184ff69ca9c9cf9fe37e8b254e84c3a1543.svg";gon.illustrations_path="/images/illustrations.svg";gon.emoji_sprites_css_path="/assets/emoji_sprites-bd26211944b9d072037ec97cb138f1a52cd03ef185cd38b8d1fcc963245199a1.css";gon.emoji_backend_version=4;gon.gridstack_css_path="/assets/lazy_bundles/gridstack-f42069e5c7b1542688660592b48f2cbd86e26b77030efd195d124dbd8fe64434.css";gon.test_env=false;gon.disable_animations=null;gon.suggested_label_colors={"#cc338b":"品红色-粉色","#dc143c":"深红色","#c21e56":"玫红色","#cd5b45":"暗珊瑚色","#ed9121":"胡萝卜橙","#eee600":"钛黄色","#009966":"绿青色","#8fbc8f":"深海绿","#6699cc":"蓝灰色","#e6e6fa":"淡紫色","#9400d3":"暗紫色","#330066":"深紫色","#36454f":"炭灰色","#808080":"灰色"};gon.first_day_of_week=0;gon.time_display_relative=true;gon.time_display_format=0;gon.ee=true;gon.jh=true;gon.dot_com=true;gon.uf_error_prefix="UF";gon.pat_prefix="";gon.keyboard_shortcuts_enabled=true;gon.broadcast_message_dismissal_path=null;gon.diagramsnet_url="https://embed.diagrams.net";gon.features={"uiForOrganizations":false,"organizationSwitching":false,"findAndReplace":false,"removeMonitorMetrics":true,"newProjectCreationForm":false,"workItemsClientSideBoards":false,"glqlWorkItems":true,"glqlAggregation":false,"glqlTypescript":false,"archiveGroup":false,"accessibleLoadingButton":false,"projectStudioEnabled":true,"securityManagerRoleEnabled":false,"advancedContextResolver":true,"duoUiNext":false,"agenticChatGa":true,"dapUseFoundationalFlowsSetting":true,"duoChatBinaryFeedback":false,"phoneAuthenticatable":true,"jhShowCoderiderLogo":true,"passkeys":false,"signInFormVue":true,"twoStepSignIn":false};gon.roadmap_epics_limit=1000;gon.subscriptions_url="https://customers.jihulab.com/";gon.subscriptions_legacy_sign_in_url="https://customers.jihulab.com/customers/sign_in?legacy=true";gon.billing_accounts_url="https://customers.jihulab.com/billing_accounts";gon.recaptcha_enabled=false;gon.tencent_captcha_enabled=true;gon.tencent_captcha_replacement_enabled=true;gon.tencent_captcha_app_id="2035980673";gon.geetest_captcha_id=null;gon.geetest_captcha_replacement_enabled=false;gon.real_name_system=true;gon.phone_registration=true;gon.customer_support_url="https://support.gitlab.cn";gon.content_validation_enabled=true;gon.disable_download_button=false;gon.has_active_license=true;
